,w1,w2,w3,w4,w5,tglp5,nu5,tglp4,nu4,tglp3,nu3,tglp2,nu2,mean_tglp2,mean_tglp_per_unique2,mean_tglp3,mean_tglp_per_unique3,mean_tglp4,mean_tglp_per_unique4,mean_tglp5,mean_tglp_per_unique5
826,diary,souce,flint,bumph,gawks,2.032397408207343,21,1.800863930885529,18,1.5377969762419006,14,1.0894168466522678,10,0.5447084233261339,0.10894168466522677,0.5125989920806335,0.10984264116013576,0.45021598272138225,0.10004799616030717,0.40647948164146863,0.09678082896225443
827,phone,slaty,brick,fumed,jaggs,2.076025917926566,21,1.8587473002159824,19,1.5049676025917924,15,1.0855291576673867,10,0.5427645788336933,0.10855291576673867,0.5016558675305974,0.10033117350611949,0.4646868250539956,0.0978288052745254,0.41520518358531316,0.09885837704412219
828,slipt,crane,fudgy,bokeh,maxim,2.1144708423326133,21,1.8453563714902808,19,1.4475161987041039,15,1.0859611231101514,10,0.5429805615550757,0.10859611231101514,0.4825053995680346,0.09650107991360693,0.4613390928725702,0.09712401955212004,0.42289416846652267,0.10068908773012444
829,sales,crony,whipt,budge,flamm,2.105831533477322,20,1.7801295896328295,18,1.3766738660907127,14,1.032829373650108,9,0.516414686825054,0.11475881929445644,0.45889128869690426,0.09833384757790806,0.4450323974082074,0.09889608831293498,0.4211663066954644,0.1052915766738661
830,alley,suint,broch,fadge,pomps,2.136933045356371,19,1.8915766738660906,17,1.453131749460043,14,1.031965442764579,9,0.5159827213822895,0.11466282697384211,0.48437724982001434,0.10379512496143165,0.47289416846652266,0.11126921610977003,0.42738660907127424,0.11247016028191427
831,morae,shiny,pluck,beget,draff,2.1727861771058308,20,1.8505399568034555,18,1.395680345572354,15,1.0617710583153348,10,0.5308855291576674,0.10617710583153347,0.46522678185745137,0.09304535637149028,0.4626349892008639,0.10280777537796976,0.43455723542116614,0.10863930885529154
832,flame,shiny,court,paged,kebab,2.1369330453563715,20,1.9239740820734343,18,1.514038876889849,15,1.0617710583153348,10,0.5308855291576674,0.10617710583153347,0.5046796256299496,0.10093592512598994,0.4809935205183586,0.10688744900407969,0.4273866090712743,0.10684665226781857
833,sayed,point,brugh,flack,jemmy,2.047948164146868,21,1.7218142548596111,19,1.3291576673866092,15,0.9749460043196545,10,0.48747300215982725,0.09749460043196545,0.44305255579553643,0.08861051115910729,0.4304535637149028,0.09062180288734796,0.4095896328293736,0.09752134114985085
834,poove,slaty,brink,gauch,fumed,2.249244060475162,21,1.8954643628509718,18,1.5174946004319652,14,1.085097192224622,9,0.542548596112311,0.12056635469162466,0.5058315334773217,0.10839247145942608,0.47386609071274294,0.10530357571394287,0.44984881209503236,0.10710686002262675
835,cabre,soily,thunk,piped,flamm,2.123974082073434,19,1.7982721382289415,17,1.4362850971922245,15,1.1110151187904966,10,0.5555075593952483,0.11110151187904967,0.47876169906407484,0.09575233981281497,0.4495680345572354,0.10578071401346714,0.42479481641468675,0.11178810958281231
836,sheen,coaly,bruit,fadge,muzak,2.18401727861771,20,1.9334773218142547,17,1.4950323974082071,14,1.0561555075593951,9,0.5280777537796976,0.1173506119510439,0.4983441324694024,0.10678802838630051,0.4833693304535637,0.11373396010672086,0.436803455723542,0.1092008639308855
837,roule,saint,choky,bided,gramp,2.2505399568034563,19,1.8993520518358533,16,1.5166306695464362,14,1.0825053995680345,10,0.5412526997840172,0.10825053995680345,0.5055435565154788,0.10833076211045974,0.47483801295896333,0.11870950323974083,0.45010799136069124,0.11844947141070823
838,carve,soily,bundt,whomp,graff,2.0462203023758097,21,1.7222462203023758,19,1.4652267818574516,15,1.1110151187904966,10,0.5555075593952483,0.11110151187904967,0.4884089272858172,0.09768178545716344,0.43056155507559396,0.09064453791065136,0.40924406047516193,0.09743906201789569
839,grece,soily,daunt,bumph,jeffs,1.9671706263498923,20,1.812526997840173,18,1.5494600431965444,14,1.1110151187904966,9,0.5555075593952483,0.12344612431005518,0.5164866810655148,0.11067571737118174,0.45313174946004325,0.10069594432445406,0.39343412526997845,0.09835853131749461
840,coude,slaty,brink,whomp,gaffs,1.9969762419006474,21,1.7745140388768894,19,1.5174946004319652,15,1.085097192224622,10,0.542548596112311,0.10850971922246219,0.5058315334773217,0.10116630669546435,0.44362850971922235,0.0933954757303626,0.39939524838012946,0.09509410675717368
841,donne,slaty,brick,whump,gaffs,1.9498920086393083,21,1.7274298056155504,19,1.5045356371490277,14,1.085097192224622,9,0.542548596112311,0.12056635469162466,0.5015118790496759,0.10746683122493055,0.4318574514038876,0.09091735819029212,0.3899784017278617,0.09285200041139563
842,sates,crony,build,whump,affix,1.7930885529157665,20,1.6462203023758097,18,1.423326133909287,14,1.0323974082073433,9,0.5161987041036716,0.11471082313414925,0.47444204463642903,0.10166615242209194,0.41155507559395244,0.09145668346532276,0.3586177105831533,0.08965442764578832
843,parly,souce,think,bided,flamm,2.1663066954643626,19,1.8406047516198702,17,1.4578833693304534,15,1.088984881209503,10,0.5444924406047515,0.10889848812095031,0.4859611231101511,0.09719222462203023,0.46015118790496756,0.1082708677423453,0.4332613390928725,0.1140161418665454
844,peaze,soily,brunt,chowk,faded,2.2838012958963283,20,1.8730021598272137,18,1.5602591792656588,14,1.1110151187904966,9,0.5555075593952483,0.12344612431005518,0.520086393088553,0.11144708423326134,0.46825053995680344,0.10405567554595632,0.45676025917926566,0.11419006479481641
845,shall,crine,pouty,faded,bemix,2.2263498920086393,19,1.9490280777537798,16,1.5382289416846653,14,1.067818574514039,9,0.5339092872570195,0.11864650827933766,0.5127429805615551,0.10987349583461894,0.48725701943844496,0.12181425485961124,0.4452699784017279,0.11717631010571786
846,teaed,soily,crunk,bumph,gaffe,2.1632829373650106,20,1.7732181425485962,18,1.5101511879049676,14,1.1105831533477322,9,0.5552915766738661,0.12339812814974802,0.5033837293016559,0.10786794199321197,0.44330453563714906,0.09851211903047757,0.4326565874730021,0.10816414686825053
847,creme,soily,gaunt,khaph,bided,2.218574514038877,19,1.83585313174946,17,1.550755939524838,14,1.1105831533477322,9,0.5552915766738661,0.12339812814974802,0.5169186465082793,0.11076828139463128,0.458963282937365,0.1079913606911447,0.4437149028077754,0.11676707968625669
848,speer,coaly,quint,hewgh,damme,2.1053995680345574,19,1.687257019438445,17,1.4488120950323975,14,1.0557235421166307,9,0.5278617710583153,0.11730261579073674,0.48293736501079915,0.10348657821659982,0.42181425485961127,0.09925041290814383,0.4210799136069115,0.11081050358076618
849,trope,saucy,blind,hewgh,muzak,1.9684665226781857,21,1.71792656587473,18,1.4794816414686824,15,1.0734341252699784,10,0.5367170626349892,0.10734341252699783,0.4931605471562275,0.0986321094312455,0.4294816414686825,0.09544036477081834,0.3936933045356371,0.0937365010799136
850,trait,souce,glyph,djinn,baffy,2.006911447084233,19,1.6177105831533476,17,1.3192224622030235,14,1.0885529157667386,9,0.5442764578833693,0.12095032397408206,0.4397408207343412,0.09423017587164453,0.4044276457883369,0.09515944606784398,0.40138228941684656,0.1056269182675912
851,sorex,gaily,bundt,whack,frump,2.011231101511879,22,1.7123110151187906,19,1.3671706263498922,15,1.0129589632829372,10,0.5064794816414686,0.10129589632829372,0.45572354211663074,0.09114470842332614,0.42807775377969765,0.09012163237467319,0.4022462203023758,0.09141959552326723
852,fakey,suint,broch,dwalm,pogge,2.1667386609071277,21,1.7399568034557238,19,1.4522678185745141,15,1.0311015118790499,10,0.5155507559395249,0.10311015118790498,0.4840892728581714,0.09681785457163428,0.43498920086393095,0.09157667386609072,0.4333477321814255,0.10317803147176799
853,piony,slate,brugh,coded,kamik,2.1749460043196542,19,1.8915766738660906,17,1.4647948164146867,15,1.1105831533477322,10,0.5552915766738661,0.11105831533477321,0.4882649388048956,0.09765298776097911,0.47289416846652266,0.11126921610977003,0.43498920086393084,0.11447084233261338
854,scute,briny,woald,humph,gaffs,1.881209503239741,20,1.658747300215983,18,1.4406047516198706,15,1.0306695464362852,10,0.5153347732181426,0.10306695464362851,0.4802015838732902,0.09604031677465803,0.41468682505399573,0.09215262778977683,0.37624190064794816,0.09406047516198704
855,sails,corey,bundt,whomp,graff,1.9961123110151189,20,1.6721382289416848,18,1.4151187904967606,14,1.0609071274298056,9,0.5304535637149028,0.11787856971442284,0.4717062634989202,0.10107991360691147,0.4180345572354212,0.09289656827453804,0.39922246220302376,0.09980561555075594
856,birse,coaly,thunk,faded,primp,2.136501079913607,19,1.7913606911447084,17,1.3805615550755939,15,1.055291576673866,10,0.527645788336933,0.1055291576673866,0.46018718502519795,0.0920374370050396,0.4478401727861771,0.1053741583026299,0.4273002159827214,0.11244742525861089
857,barde,soily,chunk,tempt,graff,2.1066954643628506,20,1.7827213822894168,18,1.4565874730021597,15,1.1101511879049675,10,0.5550755939524837,0.11101511879049675,0.4855291576673866,0.09710583153347732,0.4456803455723542,0.09904007679385649,0.4213390928725701,0.10533477321814252
858,cavie,sonly,brugh,dempt,quaff,1.9684665226781857,21,1.7192224622030237,19,1.4095032397408207,15,1.055291576673866,10,0.527645788336933,0.1055291576673866,0.46983441324694025,0.09396688264938804,0.4298056155507559,0.09048539274752757,0.3936933045356371,0.0937365010799136
859,crost,faine,bludy,khaph,gemma,1.9987041036717064,20,1.7611231101511882,18,1.4760259179265662,15,1.0561555075593954,10,0.5280777537796977,0.10561555075593954,0.4920086393088554,0.09840172786177108,0.44028077753779704,0.09784017278617713,0.39974082073434125,0.09993520518358531
860,snipy,coate,brugh,fjeld,kamik,1.9658747300215986,21,1.6825053995680348,19,1.4254859611231103,15,1.0712742980561556,10,0.5356371490280778,0.10712742980561556,0.4751619870410368,0.09503239740820736,0.4206263498920087,0.08855291576673867,0.39317494600431974,0.09361308238198089
861,farer,soily,bundt,whack,gimme,2.1853131749460046,20,1.8095032397408206,18,1.4643628509719222,14,1.1101511879049675,9,0.5550755939524837,0.12335013198944084,0.48812095032397407,0.10459734649799445,0.45237580993520515,0.10052795776337892,0.43706263498920095,0.10926565874730024
862,graze,soily,bundt,chowk,plump,2.050107991360691,21,1.7771058315334771,19,1.4643628509719222,15,1.1101511879049675,10,0.5550755939524837,0.11101511879049675,0.48812095032397407,0.09762419006479481,0.4442764578833693,0.093531885870183,0.4100215982721382,0.09762419006479481
863,faery,suint,block,whump,dodge,2.0518358531317493,21,1.6349892008639308,19,1.4120950323974082,15,1.0306695464362852,10,0.5153347732181426,0.10306695464362851,0.4706983441324694,0.09413966882649388,0.4087473002159827,0.08605206320336478,0.41036717062634986,0.09770646919674997
864,hause,crony,glift,boded,swamp,2.186609071274298,20,1.823326133909287,17,1.4073434125269977,15,1.031533477321814,10,0.515766738660907,0.1031533477321814,0.46911447084233254,0.09382289416846651,0.45583153347732175,0.10725447846525217,0.43732181425485955,0.10933045356371489
865,seans,pricy,boult,fadge,chowk,2.20086393088553,20,1.8881209503239744,17,1.4496760259179269,14,1.0038876889848813,9,0.5019438444924407,0.1115430765538757,0.4832253419726423,0.10354828756556621,0.4720302375809936,0.11106593825435143,0.440172786177106,0.1100431965442765
866,stray,cline,bough,faded,kempt,2.079049676025918,20,1.8086393088552917,17,1.3978401727861771,15,1.0384449244060474,10,0.5192224622030237,0.10384449244060474,0.465946724262059,0.0931893448524118,0.4521598272138229,0.10639054757972304,0.41580993520518356,0.10395248380129589
867,flier,soapy,bundt,chowk,gamme,2.166306695464363,21,1.7464362850971924,19,1.4336933045356375,15,1.0794816414686825,10,0.5397408207343413,0.10794816414686825,0.47789776817854585,0.09557955363570916,0.4366090712742981,0.0919176992156417,0.4332613390928726,0.10315746168877919
868,poesy,brant,child,muzak,gaffe,2.024190064794816,21,1.6341252699784017,19,1.383585313174946,15,1.0,10,0.5,0.1,0.4611951043916487,0.09223902087832973,0.4085313174946004,0.08600659315675799,0.4048380129589632,0.09639000308546744
869,booed,slaty,prink,gauch,meffs,2.073002159827214,20,1.8807775377969762,18,1.5028077753779696,14,1.0838012958963283,9,0.5419006479481642,0.12042236621070315,0.5009359251259898,0.10734341252699783,0.47019438444924405,0.1044876409887209,0.4146004319654428,0.1036501079913607
870,sawed,crony,built,khaph,gimme,2.141252699784017,20,1.7654427645788335,18,1.4803455723542116,15,1.0311015118790496,10,0.5155507559395248,0.10311015118790497,0.49344852411807055,0.09868970482361411,0.4413606911447084,0.09808015358771298,0.4282505399568034,0.10706263498920085
871,tarry,slice,bound,whomp,graff,2.074730021598272,20,1.750755939524838,18,1.4937365010799137,14,1.0976241900647947,9,0.5488120950323974,0.12195824334053275,0.49791216702663793,0.10669546436285098,0.4376889848812095,0.097264218862491,0.41494600431965434,0.10373650107991358
872,those,briny,cauld,swamp,goffs,2.0138228941684666,20,1.802159827213823,18,1.4388768898488122,15,1.029805615550756,10,0.514902807775378,0.1029805615550756,0.47962562994960406,0.09592512598992081,0.45053995680345577,0.10011999040076795,0.4027645788336933,0.10069114470842333
873,wooly,saine,cruft,bumph,gived,2.1611231101511885,21,1.814686825053996,18,1.5516198704103674,14,1.155075593952484,9,0.577537796976242,0.1283417326613871,0.5172066234701225,0.11082999074359767,0.453671706263499,0.100815934725222,0.4322246220302377,0.10291062429291374
874,proke,slaty,cuing,vozhd,bemix,1.9451403887688987,22,1.667818574514039,19,1.4609071274298058,15,1.0838012958963283,10,0.5419006479481642,0.10838012958963283,0.48696904247660194,0.09739380849532038,0.41695464362850976,0.0877799249744231,0.38902807775377973,0.08841547221676813
875,solar,chine,bufty,paged,mekka,2.0138228941684666,20,1.8064794816414687,18,1.3965442764578835,15,1.0133909287257021,10,0.5066954643628511,0.10133909287257022,0.4655147588192945,0.0931029517638589,0.45161987041036716,0.10035997120230382,0.4027645788336933,0.10069114470842333
876,safed,crony,built,whump,glaze,2.163714902807776,21,1.70280777537797,19,1.4799136069114474,15,1.0306695464362852,10,0.5153347732181426,0.10306695464362851,0.4933045356371491,0.09866090712742982,0.4257019438444925,0.08962146186199842,0.43274298056155514,0.10303404299084647
877,oracy,shine,flump,beget,wadds,2.0557235421166307,20,1.8107991360691145,18,1.3559395248380128,15,1.0855291576673867,10,0.5427645788336933,0.10855291576673867,0.45197984161267096,0.09039596832253419,0.4526997840172786,0.1005999520038397,0.4111447084233261,0.10278617710583153
878,rooty,saine,pluck,hewgh,bided,2.109719222462203,19,1.7269978401727861,17,1.4885529157667385,14,1.1546436285097192,9,0.5773218142548596,0.12829373650107992,0.4961843052555795,0.10632520826905276,0.43174946004319653,0.10158810824545801,0.4219438444924406,0.11103785381380016
879,surat,coney,whilk,badge,flamm,2.1611231101511876,20,1.8354211663066953,18,1.3809935205183586,15,1.049244060475162,10,0.524622030237581,0.10492440604751621,0.4603311735061195,0.09206623470122391,0.4588552915766738,0.10196784257259418,0.43222462203023754,0.10805615550755938
880,sithe,coaly,grund,blimp,waffs,1.958963282937365,20,1.7503239740820733,18,1.4203023758099351,15,1.0544276457883368,10,0.5272138228941684,0.10544276457883368,0.47343412526997836,0.09468682505399567,0.4375809935205183,0.0972402207823374,0.39179265658747303,0.09794816414686826
881,douce,slaty,brink,whomp,gaffs,1.995248380129589,21,1.772786177105831,19,1.5157667386609068,15,1.0833693304535637,10,0.5416846652267818,0.10833693304535637,0.5052555795536356,0.10105111591072712,0.44319654427645777,0.09330453563714901,0.3990496760259178,0.09501182762521852
882,porny,saice,thumb,fjeld,wigga,1.8427645788336933,21,1.6302375809935203,19,1.373218142548596,15,1.1412526997840173,10,0.5706263498920087,0.11412526997840174,0.45773938084953203,0.09154787616990641,0.4075593952483801,0.08580197794702739,0.36855291576673865,0.08775069423017587
883,shies,coaly,brunt,fadge,muzak,2.1922246220302375,20,1.941684665226782,17,1.5032397408207345,14,1.0539956803455723,9,0.5269978401727862,0.11711063114950804,0.5010799136069115,0.10737426720148104,0.4854211663066955,0.11421674501334012,0.4384449244060475,0.10961123110151187
884,terce,soily,maund,khaph,vibex,2.0436285097192224,20,1.7723542116630668,17,1.487257019438445,14,1.1088552915766738,9,0.5544276457883369,0.12320614350851931,0.49575233981281497,0.1062326442456032,0.4430885529157667,0.10425613009782746,0.4087257019438445,0.10218142548596112
885,clast,brine,podgy,muzak,fifth,1.9866090712742979,21,1.7097192224622029,19,1.4591792656587472,15,1.0548596112311015,10,0.5274298056155508,0.10548596112311015,0.48639308855291574,0.09727861771058315,0.4274298056155507,0.08998522223485278,0.3973218142548596,0.09460043196544275
