w,in_wordle,in_wordle_curated,freq
tapus,True,False,
taras,True,False,189335.0
tardo,True,False,
tared,True,False,
tares,True,False,425269.0
targa,True,False,
targe,True,False,
tarns,True,False,100469.0
taroc,True,False,
tarok,True,False,
taros,True,False,
tarps,True,False,
tarre,True,False,
tarry,True,False,911241.0
tarsi,True,False,434076.0
tarts,True,False,384327.0
tarty,True,False,
tasar,True,False,
tased,True,False,
taser,True,False,
tases,True,False,
tasks,True,False,30566751.0
tassa,True,False,
tasse,True,False,
tasso,True,False,937298.0
tatar,True,False,597612.0
tater,True,False,
tates,True,False,
taths,True,False,
tatie,True,False,
tatou,True,False,
tatts,True,False,
tatus,True,False,
taube,True,False,154633.0
tauld,True,False,
tauon,True,False,
taupe,True,False,
tauts,True,False,
tavah,True,False,
tavas,True,False,
taver,True,False,
tawai,True,False,
tawas,True,False,
tawed,True,False,
tawer,True,False,
tawie,True,False,
tawse,True,False,
tawts,True,False,
taxed,True,False,4979732.0
taxer,True,False,
taxes,True,False,37820510.0
taxis,True,False,1073931.0
taxol,True,False,122335.0
taxon,True,False,548166.0
taxor,True,False,
taxus,True,False,134635.0
tayra,True,False,
tazza,True,False,
tazze,True,False,
teade,True,False,
teads,True,False,
teaed,True,False,
teaks,True,False,
teals,True,False,
teams,True,False,13978284.0
tears,True,False,28775699.0
teats,True,False,318507.0
teaze,True,False,
techs,True,False,109571.0
techy,True,False,
tecta,True,False,
teels,True,False,
teems,True,False,224735.0
teend,True,False,
teene,True,False,
teens,True,False,3442227.0
teeny,True,False,164660.0
teers,True,False,
teffs,True,False,
teggs,True,False,
tegua,True,False,
tegus,True,False,
tehrs,True,False,
teiid,True,False,
teils,True,False,
teind,True,False,
teins,True,False,
telae,True,False,
telco,True,False,
teles,True,False,
telex,True,False,1489508.0
telia,True,False,
telic,True,False,129506.0
tells,True,False,32899571.0
telly,True,False,167197.0
teloi,True,False,
telos,True,False,427121.0
temed,True,False,
temes,True,False,
tempi,True,False,269762.0
temps,True,False,2538627.0
tempt,True,False,1965515.0
temse,True,False,
tench,True,False,275505.0
tends,True,False,22030171.0
tendu,True,False,
tenes,True,False,
tenge,True,False,
tenia,True,False,159495.0
tenne,True,False,
tenno,True,False,133733.0
tenny,True,False,
tenon,True,False,390270.0
tents,True,False,5137870.0
tenty,True,False,
tenue,True,False,119289.0
tepal,True,False,
tepas,True,False,
tepoy,True,False,
terai,True,False,202245.0
teras,True,False,
terce,True,False,
terek,True,False,
teres,True,False,470099.0
terfe,True,False,
terfs,True,False,
terga,True,False,
terms,True,False,183434872.0
terne,True,False,
terns,True,False,578932.0
terry,True,False,5993934.0
terts,True,False,
tesla,True,False,426803.0
testa,True,False,498988.0
teste,True,False,275796.0
tests,True,False,55063047.0
tetes,True,False,
teths,True,False,
tetra,True,False,338755.0
tetri,True,False,
teuch,True,False,
teugh,True,False,
tewed,True,False,
tewel,True,False,
tewit,True,False,
texas,True,False,33372633.0
texes,True,False,
texts,True,False,27482161.0
thack,True,False,
thagi,True,False,
thaim,True,False,
thale,True,False,
thali,True,False,
thana,True,False,300972.0
thane,True,False,445080.0
thang,True,False,211485.0
thans,True,False,
thanx,True,False,
tharm,True,False,
thars,True,False,
thaws,True,False,153461.0
thawy,True,False,
thebe,True,False,
theca,True,False,274329.0
theed,True,False,
theek,True,False,
thees,True,False,
thegn,True,False,
theic,True,False,
thein,True,False,192478.0
thelf,True,False,
thema,True,False,210914.0
thens,True,False,
theow,True,False,
therm,True,False,165881.0
thesp,True,False,
thete,True,False,
thews,True,False,
thewy,True,False,
thigs,True,False,
thilk,True,False,
thill,True,False,
thine,True,False,5386885.0
thins,True,False,254477.0
thiol,True,False,358747.0
thirl,True,False,
thoft,True,False,
thole,True,False,176344.0
tholi,True,False,
thoro,True,False,
thorp,True,False,384264.0
thous,True,False,
thowl,True,False,
thrae,True,False,
thraw,True,False,
thrid,True,False,
thrip,True,False,
throe,True,False,160005.0
thuds,True,False,106585.0
thugs,True,False,769059.0
thuja,True,False,152087.0
thunk,True,False,
thurl,True,False,
thuya,True,False,
thymi,True,False,
thymy,True,False,
tians,True,False,
tiars,True,False,
tical,True,False,214244.0
ticca,True,False,
ticed,True,False,
tices,True,False,
tichy,True,False,
ticks,True,False,1267966.0
ticky,True,False,
tiddy,True,False,
tided,True,False,115648.0
tides,True,False,3805857.0
tiers,True,False,1604589.0
tiffs,True,False,
tifos,True,False,
tifts,True,False,
tiges,True,False,
tigon,True,False,
tikas,True,False,
tikes,True,False,
tikis,True,False,
tikka,True,False,
tilak,True,False,665295.0
tiled,True,False,1093604.0
tiler,True,False,
tiles,True,False,3907293.0
tills,True,False,297450.0
tilly,True,False,949441.0
tilth,True,False,164288.0
tilts,True,False,410037.0
timbo,True,False,
timed,True,False,2518145.0
times,True,False,244274912.0
timon,True,False,571132.0
timps,True,False,
tinas,True,False,
tinct,True,False,154472.0
tinds,True,False,
tinea,True,False,478546.0
tined,True,False,
tines,True,False,333056.0
tinge,True,False,1581419.0
tings,True,False,109791.0
tinks,True,False,
tinny,True,False,148602.0
tints,True,False,1527063.0
tinty,True,False,
tipis,True,False,
tippy,True,False,
tired,True,False,20606874.0
tires,True,False,3358592.0
tirls,True,False,
tiros,True,False,101201.0
tirrs,True,False,
titch,True,False,
titer,True,False,812114.0
titis,True,False,
titre,True,False,671582.0
titty,True,False,
titup,True,False,
tiyin,True,False,
tiyns,True,False,
tizes,True,False,
tizzy,True,False,
toads,True,False,768385.0
toady,True,False,
toaze,True,False,
tocks,True,False,
tocky,True,False,
tocos,True,False,
todde,True,False,
toeas,True,False,
toffs,True,False,
toffy,True,False,
tofts,True,False,
tofus,True,False,
togae,True,False,
togas,True,False,
toged,True,False,
toges,True,False,
togue,True,False,
tohos,True,False,
toile,True,False,113380.0
toils,True,False,1128971.0
toing,True,False,
toise,True,False,
toits,True,False,
tokay,True,False,114981.0
toked,True,False,
toker,True,False,
tokes,True,False,
tokos,True,False,
tolan,True,False,
tolar,True,False,
tolas,True,False,
toled,True,False,
toles,True,False,
tolls,True,False,1537244.0
tolly,True,False,
tolts,True,False,
tolus,True,False,
tolyl,True,False,
toman,True,False,132349.0
tombs,True,False,4815702.0
tomes,True,False,461073.0
tomia,True,False,
tommy,True,False,4727786.0
tomos,True,False,
tondi,True,False,
tondo,True,False,152269.0
toned,True,False,1352103.0
toner,True,False,392240.0
tones,True,False,9786814.0
toney,True,False,
tongs,True,False,849929.0
tonka,True,False,
tonks,True,False,
tonne,True,False,623779.0
tonus,True,False,348258.0
tools,True,False,37529774.0
tooms,True,False,
toons,True,False,
toots,True,False,215974.0
toped,True,False,
topee,True,False,
topek,True,False,
toper,True,False,
topes,True,False,
tophe,True,False,
tophi,True,False,
tophs,True,False,
topis,True,False,
topoi,True,False,168284.0
topos,True,False,371024.0
toppy,True,False,
toque,True,False,100973.0
torah,True,False,5036089.0
toran,True,False,
toras,True,False,
torcs,True,False,
tores,True,False,
toric,True,False,
torii,True,False,119780.0
toros,True,False,
torot,True,False,
torrs,True,False,
torse,True,False,
torsi,True,False,
torsk,True,False,
torta,True,False,
torte,True,False,
torts,True,False,1436737.0
tosas,True,False,
tosed,True,False,
toses,True,False,
toshy,True,False,
tossy,True,False,
toted,True,False,
toter,True,False,
totes,True,False,
totty,True,False,
touks,True,False,
touns,True,False,
tours,True,False,6360053.0
touse,True,False,
tousy,True,False,
touts,True,False,159702.0
touze,True,False,
touzy,True,False,
towed,True,False,1158154.0
towie,True,False,
towns,True,False,35442693.0
towny,True,False,
towse,True,False,
towsy,True,False,
towts,True,False,
towze,True,False,
towzy,True,False,
toyed,True,False,481016.0
toyer,True,False,
toyon,True,False,
toyos,True,False,
tozed,True,False,
tozes,True,False,
tozie,True,False,
trabs,True,False,
trads,True,False,
tragi,True,False,261841.0
traik,True,False,
trams,True,False,452227.0
trank,True,False,
tranq,True,False,
trans,True,False,22812711.0
trant,True,False,
trape,True,False,
traps,True,False,4380074.0
trapt,True,False,
trass,True,False,
trats,True,False,
tratt,True,False,
trave,True,False,
trayf,True,False,
trays,True,False,1963484.0
treck,True,False,
treed,True,False,108501.0
treen,True,False,
trees,True,False,66033516.0
trefa,True,False,
treif,True,False,
treks,True,False,187743.0
trema,True,False,
trems,True,False,
tress,True,False,225221.0
trest,True,False,
trets,True,False,
trews,True,False,
treyf,True,False,
treys,True,False,
triac,True,False,
tride,True,False,
trier,True,False,873959.0
tries,True,False,12035194.0
triff,True,False,
trigo,True,False,
trigs,True,False,
trike,True,False,
trild,True,False,
trill,True,False,466713.0
trims,True,False,257865.0
trine,True,False,257813.0
trins,True,False,
triol,True,False,
trior,True,False,
trios,True,False,278309.0
trips,True,False,9281971.0
tripy,True,False,
trist,True,False,286127.0
troad,True,False,
troak,True,False,
troat,True,False,
trock,True,False,
trode,True,False,
trods,True,False,
trogs,True,False,
trois,True,False,1573582.0
troke,True,False,
tromp,True,False,238097.0
trona,True,False,
tronc,True,False,
trone,True,False,
tronk,True,False,
trons,True,False,
trooz,True,False,
troth,True,False,405881.0
trots,True,False,217125.0
trows,True,False,
troys,True,False,
trued,True,False,
trues,True,False,
trugo,True,False,
trugs,True,False,
trull,True,False,
tryer,True,False,
tryke,True,False,
tryma,True,False,
tryps,True,False,
tsade,True,False,
tsadi,True,False,
tsars,True,False,276143.0
tsked,True,False,
tsuba,True,False,
tsubo,True,False,
tuans,True,False,
tuart,True,False,
tuath,True,False,
tubae,True,False,
tubar,True,False,
tubas,True,False,
tubby,True,False,199042.0
tubed,True,False,
tubes,True,False,14646081.0
tucks,True,False,224268.0
tufas,True,False,
tuffe,True,False,
tuffs,True,False,298031.0
tufts,True,False,1640349.0
tufty,True,False,
tugra,True,False,
tuile,True,False,
tuina,True,False,
tuism,True,False,
tuktu,True,False,
tules,True,False,
tulpa,True,False,
tulsi,True,False,162032.0
tumid,True,False,114078.0
tummy,True,False,411314.0
tumps,True,False,
tumpy,True,False,
tunas,True,False,108700.0
tunds,True,False,
tuned,True,False,3143478.0
tuner,True,False,337776.0
tunes,True,False,3004024.0
tungs,True,False,
tunny,True,False,123624.0
tupek,True,False,
tupik,True,False,
tuple,True,False,671866.0
tuque,True,False,
turds,True,False,
turfs,True,False,
turfy,True,False,
turks,True,False,8372410.0
turme,True,False,
turms,True,False,
turns,True,False,29719923.0
turnt,True,False,
turps,True,False,
turrs,True,False,
tushy,True,False,
tusks,True,False,853742.0
tusky,True,False,
tutee,True,False,
tutti,True,False,624280.0
tutty,True,False,
tutus,True,False,
tuxes,True,False,
tuyer,True,False,
twaes,True,False,
twain,True,False,3718867.0
twals,True,False,
twank,True,False,
twats,True,False,
tways,True,False,
tweel,True,False,
tween,True,False,1145913.0
tweep,True,False,
tweer,True,False,
twerk,True,False,
twerp,True,False,
twier,True,False,
twigs,True,False,2523834.0
twill,True,False,679790.0
twilt,True,False,
twink,True,False,
twins,True,False,6105904.0
twiny,True,False,
twire,True,False,
twirp,True,False,
twite,True,False,
twits,True,False,
twoer,True,False,
twyer,True,False,
tyees,True,False,
tyers,True,False,
tyiyn,True,False,
tykes,True,False,
tyler,True,False,4587920.0
tymps,True,False,
tynde,True,False,
tyned,True,False,
tynes,True,False,
typal,True,False,
typed,True,False,3405937.0
types,True,False,102702549.0
typey,True,False,
typic,True,False,
typos,True,False,125923.0
typps,True,False,
typto,True,False,
tyran,True,False,
tyred,True,False,
tyres,True,False,707761.0
tyros,True,False,
tythe,True,False,
tzars,True,False,
udals,True,False,
udons,True,False,
ugali,True,False,
ugged,True,False,
uhlan,True,False,
uhuru,True,False,102704.0
ukase,True,False,139316.0
ulama,True,False,608302.0
ulans,True,False,
ulema,True,False,284740.0
ulmin,True,False,
ulnad,True,False,
ulnae,True,False,
ulnar,True,False,1493451.0
ulnas,True,False,
ulpan,True,False,
ulvas,True,False,
ulyie,True,False,
ulzie,True,False,
umami,True,False,
umbel,True,False,
umber,True,False,413262.0
umble,True,False,
umbos,True,False,
umbre,True,False,
umiac,True,False,
umiak,True,False,
umiaq,True,False,
ummah,True,False,174769.0
ummas,True,False,
ummed,True,False,
umped,True,False,
umphs,True,False,
umpie,True,False,
umpty,True,False,
umrah,True,False,
umras,True,False,
unais,True,False,
unapt,True,False,
unarm,True,False,
unary,True,False,250851.0
unaus,True,False,
unbag,True,False,
unban,True,False,
unbar,True,False,
unbed,True,False,
unbid,True,False,
unbox,True,False,
uncap,True,False,
unces,True,False,
uncia,True,False,
uncos,True,False,
uncoy,True,False,
uncus,True,False,103235.0
undam,True,False,
undee,True,False,
undos,True,False,
undug,True,False,
uneth,True,False,
unfix,True,False,
ungag,True,False,
unget,True,False,
ungod,True,False,
ungot,True,False,
ungum,True,False,
unhat,True,False,
unhip,True,False,
unica,True,False,109597.0
units,True,False,66087714.0
unjam,True,False,
unked,True,False,
unket,True,False,
unkid,True,False,
unlaw,True,False,
unlay,True,False,
unled,True,False,
unlet,True,False,
unlid,True,False,
unman,True,False,
unmew,True,False,
unmix,True,False,
unpay,True,False,
unpeg,True,False,
unpen,True,False,
unpin,True,False,
unred,True,False,
unrid,True,False,
unrig,True,False,
unrip,True,False,
unsaw,True,False,
unsay,True,False,
unsee,True,False,
unsew,True,False,
unsex,True,False,
unsod,True,False,
untax,True,False,
untin,True,False,
unwet,True,False,
unwit,True,False,
unwon,True,False,
upbow,True,False,
upbye,True,False,
updos,True,False,
updry,True,False,
upend,True,False,
upjet,True,False,
uplay,True,False,
upled,True,False,
uplit,True,False,
upped,True,False,159205.0
upran,True,False,
uprun,True,False,
upsee,True,False,
upsey,True,False,
uptak,True,False,
upter,True,False,
uptie,True,False,
uraei,True,False,
urali,True,False,
uraos,True,False,
urare,True,False,
urari,True,False,
urase,True,False,
urate,True,False,369148.0
urbex,True,False,
urbia,True,False,
urdee,True,False,
ureal,True,False,
ureas,True,False,
uredo,True,False,
ureic,True,False,
urena,True,False,
urent,True,False,
urged,True,False,19003706.0
urger,True,False,
urges,True,False,3579290.0
urial,True,False,
urite,True,False,
urman,True,False,
urnal,True,False,
urned,True,False,
urped,True,False,
ursae,True,False,
ursid,True,False,
urson,True,False,
urubu,True,False,
urvas,True,False,
users,True,False,27020410.0
usnea,True,False,
usque,True,False,542222.0
usure,True,False,
usury,True,False,1397394.0
uteri,True,False,638097.0
uveal,True,False,170393.0
uveas,True,False,
uvula,True,False,299418.0
vacua,True,False,114445.0
vaded,True,False,
vades,True,False,
vagal,True,False,649306.0
vagus,True,False,1129284.0
vails,True,False,
vaire,True,False,
vairs,True,False,
vairy,True,False,
vakas,True,False,
vakil,True,False,142504.0
vales,True,False,437820.0
valis,True,False,
valse,True,False,156013.0
vamps,True,False,
vampy,True,False,
vanda,True,False,113709.0
vaned,True,False,
vanes,True,False,633277.0
vangs,True,False,
vants,True,False,
vaped,True,False,
vaper,True,False,
vapes,True,False,
varan,True,False,
varas,True,False,152998.0
vardy,True,False,
varec,True,False,
vares,True,False,
varia,True,False,288444.0
varix,True,False,
varna,True,False,532249.0
varus,True,False,481193.0
varve,True,False,
vasal,True,False,
vases,True,False,2478863.0
vasts,True,False,
vasty,True,False,
vatic,True,False,
vatus,True,False,
vauch,True,False,
vaute,True,False,
vauts,True,False,
vawte,True,False,
vaxes,True,False,
veale,True,False,
veals,True,False,
